h0_lm0_x,h0_lm0_y,h0_lm0_z,h0_lm1_x,h0_lm1_y,h0_lm1_z,h0_lm2_x,h0_lm2_y,h0_lm2_z,h0_lm3_x,h0_lm3_y,h0_lm3_z,h0_lm4_x,h0_lm4_y,h0_lm4_z,h0_lm5_x,h0_lm5_y,h0_lm5_z,h0_lm6_x,h0_lm6_y,h0_lm6_z,h0_lm7_x,h0_lm7_y,h0_lm7_z,h0_lm8_x,h0_lm8_y,h0_lm8_z,h0_lm9_x,h0_lm9_y,h0_lm9_z,h0_lm10_x,h0_lm10_y,h0_lm10_z,h0_lm11_x,h0_lm11_y,h0_lm11_z,h0_lm12_x,h0_lm12_y,h0_lm12_z,h0_lm13_x,h0_lm13_y,h0_lm13_z,h0_lm14_x,h0_lm14_y,h0_lm14_z,h0_lm15_x,h0_lm15_y,h0_lm15_z,h0_lm16_x,h0_lm16_y,h0_lm16_z,h0_lm17_x,h0_lm17_y,h0_lm17_z,h0_lm18_x,h0_lm18_y,h0_lm18_z,h0_lm19_x,h0_lm19_y,h0_lm19_z,h0_lm20_x,h0_lm20_y,h0_lm20_z,h1_lm0_x,h1_lm0_y,h1_lm0_z,h1_lm1_x,h1_lm1_y,h1_lm1_z,h1_lm2_x,h1_lm2_y,h1_lm2_z,h1_lm3_x,h1_lm3_y,h1_lm3_z,h1_lm4_x,h1_lm4_y,h1_lm4_z,h1_lm5_x,h1_lm5_y,h1_lm5_z,h1_lm6_x,h1_lm6_y,h1_lm6_z,h1_lm7_x,h1_lm7_y,h1_lm7_z,h1_lm8_x,h1_lm8_y,h1_lm8_z,h1_lm9_x,h1_lm9_y,h1_lm9_z,h1_lm10_x,h1_lm10_y,h1_lm10_z,h1_lm11_x,h1_lm11_y,h1_lm11_z,h1_lm12_x,h1_lm12_y,h1_lm12_z,h1_lm13_x,h1_lm13_y,h1_lm13_z,h1_lm14_x,h1_lm14_y,h1_lm14_z,h1_lm15_x,h1_lm15_y,h1_lm15_z,h1_lm16_x,h1_lm16_y,h1_lm16_z,h1_lm17_x,h1_lm17_y,h1_lm17_z,h1_lm18_x,h1_lm18_y,h1_lm18_z,h1_lm19_x,h1_lm19_y,h1_lm19_z,h1_lm20_x,h1_lm20_y,h1_lm20_z,label
0.3769218921661377,0.5304306745529175,-1.6469529384721682e-07,0.3969323933124542,0.4918498396873474,-0.005310336127877235,0.4323856234550476,0.465579092502594,-0.008921770378947258,0.465463250875473,0.4481807053089142,-0.011799022555351257,0.4882025122642517,0.4361790418624878,-0.014017772860825062,0.45565932989120483,0.4901276230812073,-0.010885175317525864,0.49084338545799255,0.47249794006347656,-0.015363073907792568,0.510245144367218,0.4648321866989136,-0.017707088962197304,0.5243538618087769,0.4621671140193939,-0.01955040916800499,0.4581878185272217,0.516053318977356,-0.010929320007562637,0.47297635674476624,0.510341465473175,-0.015457981266081333,0.4608243405818939,0.5076934099197388,-0.014906762167811394,0.44907286763191223,0.5098316669464111,-0.014475524425506592,0.4539627134799957,0.5399431586265564,-0.010685336776077747,0.46836307644844055,0.5322442650794983,-0.01594017632305622,0.45735010504722595,0.5289838314056396,-0.011504210531711578,0.44469526410102844,0.5301839709281921,-0.008094839751720428,0.44746968150138855,0.5602409839630127,-0.010442542843520641,0.46255287528038025,0.5515310764312744,-0.012190679088234901,0.45245441794395447,0.5474810004234314,-0.006001874338835478,0.4405120313167572,0.5485891103744507,-0.0006229841383174062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.6694486141204834,0.5650179386138916,-5.723120466427645e-07,0.6375992894172668,0.5123451948165894,-0.00920061394572258,0.6235325932502747,0.4666748344898224,-0.019513245671987534,0.6110964417457581,0.4383018910884857,-0.03162325546145439,0.6003613471984863,0.4320332407951355,-0.04276398941874504,0.7031713128089905,0.4090942442417145,-0.01152335200458765,0.6730400323867798,0.3997727036476135,-0.035061463713645935,0.6438488960266113,0.41465121507644653,-0.05365026369690895,0.6298820376396179,0.4279099404811859,-0.06450492143630981,0.722515881061554,0.43488809466362,-0.02001946233212948,0.6710636019706726,0.4386739134788513,-0.03696257621049881,0.6422144770622253,0.45604386925697327,-0.04439671337604523,0.6318625807762146,0.469251424074173,-0.04901551455259323,0.731140673160553,0.4715748131275177,-0.030838901177048683,0.6753378510475159,0.47842416167259216,-0.046530500054359436,0.6530135273933411,0.4942915737628937,-0.043484166264534,0.6473915576934814,0.505743145942688,-0.03958083689212799,0.7329029440879822,0.5125993490219116,-0.04342501983046532,0.6882146000862122,0.5150511860847473,-0.05319865420460701,0.6694609522819519,0.5216529965400696,-0.04725945368409157,0.6645879149436951,0.5265567898750305,-0.04040497541427612,0.32643961906433105,0.5760244131088257,9.127408162612483e-08,0.37483540177345276,0.5244543552398682,-0.00985486526042223,0.4055945575237274,0.4702565670013428,-0.01903541572391987,0.425594300031662,0.4346406161785126,-0.029998939484357834,0.4424111247062683,0.40834900736808777,-0.039030663669109344,0.3124544620513916,0.4039596617221832,-0.011494476348161697,0.3551028072834015,0.3935932517051697,-0.03571842238306999,0.38910749554634094,0.41509637236595154,-0.05493684485554695,0.40581128001213074,0.4404495358467102,-0.06538012623786926,0.2829509377479553,0.42071688175201416,-0.017149757593870163,0.34013521671295166,0.42290961742401123,-0.035705823451280594,0.3704400062561035,0.4469781219959259,-0.04486880078911781,0.3796735107898712,0.4682081341743469,-0.051208652555942535,0.26310914754867554,0.45011982321739197,-0.025530973449349403,0.32487496733665466,0.45753565430641174,-0.042941395193338394,0.3473782241344452,0.47850820422172546,-0.043291736394166946,0.3492185175418854,0.49419569969177246,-0.04197623208165169,0.25173419713974,0.48638322949409485,-0.03559361398220062,0.30716779828071594,0.4912082850933075,-0.0455884225666523,0.3239439129829407,0.5031522512435913,-0.04267025366425514,0.3221866190433502,0.512353777885437,-0.03901613503694534,A
0.6817688941955566,0.599595844745636,-7.604115808135248e-07,0.6224018931388855,0.5308358669281006,-0.006452930625528097,0.592327356338501,0.46115320920944214,-0.016992541030049324,0.5587283372879028,0.4152878522872925,-0.029914097860455513,0.5193054676055908,0.3840303421020508,-0.04134908318519592,0.6856141686439514,0.40753716230392456,-0.008766439743340015,0.6071112751960754,0.40906772017478943,-0.03553593531250954,0.6027224063873291,0.44880399107933044,-0.05513900890946388,0.6179696917533875,0.4661543369293213,-0.06652753055095673,0.7062098979949951,0.43620994687080383,-0.01987190544605255,0.6100653409957886,0.44232672452926636,-0.0420045331120491,0.6093228459358215,0.4779459536075592,-0.048670217394828796,0.627422034740448,0.49147891998291016,-0.05284842103719711,0.715268611907959,0.4742668867111206,-0.033555444329977036,0.6209429502487183,0.4790978729724884,-0.05509152635931969,0.6221071481704712,0.5077013373374939,-0.04897843301296234,0.640740156173706,0.5165642499923706,-0.04289073497056961,0.7139081358909607,0.514882504940033,-0.04810456931591034,0.6402719020843506,0.517589271068573,-0.06150341406464577,0.6407006978988647,0.5343121290206909,-0.054815661162137985,0.6610478162765503,0.539789080619812,-0.0473240502178669,0.3202190101146698,0.5838932394981384,-3.0230060588110064e-07,0.371319055557251,0.5182377696037292,-0.00745694013312459,0.40124809741973877,0.45536985993385315,-0.025848764926195145,0.4392303228378296,0.41594263911247253,-0.04819433018565178,0.4793623387813568,0.386641263961792,-0.06731875985860825,0.2945251762866974,0.3906410336494446,-0.015740156173706055,0.37015971541404724,0.3665187656879425,-0.049864787608385086,0.39005428552627563,0.4086681604385376,-0.0750061497092247,0.3831806778907776,0.434650182723999,-0.09135136753320694,0.278195858001709,0.4157766103744507,-0.03097255900502205,0.3701157867908478,0.39202263951301575,-0.06079776585102081,0.38170886039733887,0.4318154454231262,-0.07251488417387009,0.3637113869190216,0.45297130942344666,-0.08009102195501328,0.273732990026474,0.4501517415046692,-0.049225740134716034,0.36434730887413025,0.4336496889591217,-0.07232698798179626,0.3728049397468567,0.4646630585193634,-0.06755273044109344,0.35364386439323425,0.4780627489089966,-0.06393928825855255,0.27743789553642273,0.48968949913978577,-0.06936255097389221,0.3496788740158081,0.477062463760376,-0.07978582382202148,0.3583247661590576,0.4982539415359497,-0.07173678278923035,0.3433915376663208,0.5084642171859741,-0.06619549542665482,A
0.6622551083564758,0.5735586881637573,-7.231454333123111e-07,0.6198687553405762,0.5189122557640076,-0.018817104399204254,0.5916634798049927,0.4557907283306122,-0.031283579766750336,0.5582719445228577,0.41267409920692444,-0.0421782024204731,0.5207176804542542,0.3814094662666321,-0.050944734364748,0.6877422332763672,0.4110713601112366,-0.026136981323361397,0.6089219450950623,0.4115864932537079,-0.05208156630396843,0.5939037799835205,0.45247626304626465,-0.06730900704860687,0.603137731552124,0.47944703698158264,-0.07563333958387375,0.7071095108985901,0.4377577304840088,-0.0288249421864748,0.6146699786186218,0.4443582594394684,-0.051346585154533386,0.6029300093650818,0.48108211159706116,-0.05696665868163109,0.6130669713020325,0.5011485815048218,-0.060856372117996216,0.7145106792449951,0.4742679297924042,-0.03407640755176544,0.6250784993171692,0.47856605052948,-0.05728379264473915,0.6172752976417542,0.507207989692688,-0.052161794155836105,0.6314998269081116,0.520346999168396,-0.046977218240499496,0.71266770362854,0.5129330158233643,-0.040393270552158356,0.6433045864105225,0.5153466463088989,-0.05886388570070267,0.6385431289672852,0.5315119028091431,-0.055940233170986176,0.6567731499671936,0.5372607707977295,-0.051075663417577744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.6661624312400818,0.5881685614585876,-1.0318397869468754e-07,0.6375154256820679,0.47794681787490845,-0.006526135839521885,0.5743276476860046,0.40713489055633545,-0.014106560498476028,0.5220146179199219,0.35478729009628296,-0.023137081414461136,0.49223294854164124,0.3047521710395813,-0.03247114643454552,0.5173532962799072,0.46984976530075073,-0.011582287959754467,0.5012342929840088,0.43940845131874084,-0.027442878112196922,0.533408522605896,0.44154369831085205,-0.04540494829416275,0.5575504899024963,0.45432016253471375,-0.058773741126060486,0.5096486806869507,0.5400050282478333,-0.017407145351171494,0.49781548976898193,0.4985310435295105,-0.021234974265098572,0.5258517861366272,0.4981837570667267,-0.029306307435035706,0.5470332503318787,0.5129126310348511,-0.04124307259917259,0.5172772407531738,0.6033732891082764,-0.023661641404032707,0.5041581988334656,0.5598763227462769,-0.026689132675528526,0.5307484865188599,0.5582545399665833,-0.01939905248582363,0.5525466203689575,0.5695813894271851,-0.020259059965610504,0.5302419662475586,0.6589936017990112,-0.03063683956861496,0.5188179612159729,0.6189541220664978,-0.03131844475865364,0.5429006218910217,0.6126808524131775,-0.017845280468463898,0.5619433522224426,0.6200312972068787,-0.010144904255867004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.2858085036277771,0.6009131669998169,-5.456478220366989e-07,0.34058135747909546,0.48692017793655396,-0.03259748965501785,0.3823556900024414,0.3077935576438904,-0.05807654559612274,0.43828701972961426,0.18141625821590424,-0.08509281277656555,0.48475855588912964,0.08465403318405151,-0.10296448320150375,0.1993587613105774,0.2001536339521408,-0.058628324419260025,0.251861572265625,0.1474916785955429,-0.1295728236436844,0.32240885496139526,0.2561362385749817,-0.15964753925800323,0.33462095260620117,0.3397727608680725,-0.1666821390390396,0.13241130113601685,0.26363760232925415,-0.07503799349069595,0.21576295793056488,0.25773587822914124,-0.13881002366542816,0.2862444519996643,0.3719578683376312,-0.14555378258228302,0.291267454624176,0.43274742364883423,-0.1394292116165161,0.0955355316400528,0.35667070746421814,-0.09932585060596466,0.2074347734451294,0.3912163972854614,-0.15955840051174164,0.25344187021255493,0.4826289415359497,-0.14447654783725739,0.23821449279785156,0.5155237317085266,-0.12403585016727448,0.08606414496898651,0.46012651920318604,-0.12678498029708862,0.19559170305728912,0.5003750324249268,-0.1581948697566986,0.23181548714637756,0.561954915523529,-0.14163990318775177,0.20855972170829773,0.583187460899353,-0.12299676239490509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.33978280425071716,0.3723670542240143,-1.8655920541732485e-07,0.380226731300354,0.297293096780777,-0.00935417041182518,0.40088990330696106,0.20700301229953766,-0.01864904910326004,0.42517027258872986,0.14244191348552704,-0.03067553974688053,0.45166969299316406,0.09167005121707916,-0.03894371539354324,0.30332884192466736,0.15609896183013916,-0.01457171980291605,0.32696816325187683,0.12580232322216034,-0.044546257704496384,0.3637320399284363,0.17582333087921143,-0.062138691544532776,0.3758465051651001,0.21635957062244415,-0.06897018104791641,0.2721875011920929,0.18968674540519714,-0.023086633533239365,0.3109632432460785,0.18571387231349945,-0.04615577682852745,0.3480328917503357,0.2316894382238388,-0.05204704403877258,0.3558183014392853,0.2611859440803528,-0.05431471765041351,0.2537878751754761,0.2373233437538147,-0.035198360681533813,0.3000967502593994,0.24125145375728607,-0.056216076016426086,0.3271157145500183,0.2751689851284027,-0.05130479484796524,0.3268139362335205,0.29242226481437683,-0.045891206711530685,0.24669934809207916,0.28940892219543457,-0.04875047504901886,0.2918877601623535,0.2968238294124603,-0.05810832232236862,0.3151300847530365,0.3167414665222168,-0.05075008422136307,0.312881737947464,0.326998770236969,-0.04391657933592796,0.5935348868370056,0.3596953749656677,-6.578037528015557e-07,0.5493898987770081,0.28976285457611084,-0.016297658905386925,0.5283676385879517,0.21059130132198334,-0.022396953776478767,0.5088052153587341,0.15130776166915894,-0.029327651485800743,0.4858698844909668,0.10871066898107529,-0.0336538590490818,0.6081960797309875,0.18010066449642181,-0.01768769696354866,0.623563289642334,0.12895745038986206,-0.045439526438713074,0.5897300839424133,0.14205950498580933,-0.060372244566679,0.5668642520904541,0.1689799576997757,-0.06602449715137482,0.6371369957923889,0.2085813581943512,-0.02087218686938286,0.6082173585891724,0.20531319081783295,-0.045119479298591614,0.5753974318504333,0.23902729153633118,-0.047923870384693146,0.5692175030708313,0.26756197214126587,-0.04611418396234512,0.6540716886520386,0.24949032068252563,-0.027840398252010345,0.6138899922370911,0.2604489326477051,-0.0510040782392025,0.5862108469009399,0.28639715909957886,-0.04564913734793663,0.5805800557136536,0.3100973963737488,-0.03714678809046745,0.6647807955741882,0.29407572746276855,-0.0363350473344326,0.6289058923721313,0.304473876953125,-0.052836354821920395,0.6031976342201233,0.3202034831047058,-0.04846600443124771,0.5972514748573303,0.33502140641212463,-0.040249746292829514,A
0.2686268389225006,0.6220474243164062,-7.390216296698782e-07,0.3385559916496277,0.5020122528076172,-0.01379244215786457,0.3768048584461212,0.3705034554004669,-0.04023512452840805,0.4305039942264557,0.280596524477005,-0.07339054346084595,0.4894980192184448,0.21309998631477356,-0.10039500892162323,0.1971873641014099,0.2548024356365204,-0.03270810842514038,0.31939661502838135,0.21513685584068298,-0.0864303708076477,0.3447449803352356,0.29916876554489136,-0.12027653306722641,0.3190641403198242,0.3436663746833801,-0.1416478306055069,0.15453581511974335,0.31258779764175415,-0.05711868777871132,0.30311885476112366,0.27970805764198303,-0.10833624005317688,0.323842853307724,0.36056873202323914,-0.1214732825756073,0.28937017917633057,0.40058162808418274,-0.1280599683523178,0.13796138763427734,0.38796722888946533,-0.08613350987434387,0.2869128882884979,0.3612619936466217,-0.12833930552005768,0.3087100684642792,0.4302385747432709,-0.11686267703771591,0.2757290303707123,0.4600972533226013,-0.10654471069574356,0.14135295152664185,0.47093892097473145,-0.11791670322418213,0.26535096764564514,0.4509608745574951,-0.13767294585704803,0.280035138130188,0.4979774057865143,-0.1240733414888382,0.246900275349617,0.5225449800491333,-0.1134495884180069,0.7458523511886597,0.644798994064331,-1.3894813264414552e-06,0.6722717881202698,0.5165959596633911,-0.0290864035487175,0.6354021430015564,0.37823164463043213,-0.05063733831048012,0.5919309854507446,0.2803896367549896,-0.0728704035282135,0.5373795032501221,0.20731164515018463,-0.08951176702976227,0.8135929107666016,0.29264509677886963,-0.03839058056473732,0.6804746985435486,0.28230398893356323,-0.09266211092472076,0.6608943939208984,0.3665544390678406,-0.12276589125394821,0.6898629069328308,0.40379661321640015,-0.13973408937454224,0.8560882210731506,0.3579338788986206,-0.05385560542345047,0.6899476647377014,0.37105727195739746,-0.10426034778356552,0.6783768534660339,0.44621145725250244,-0.1120799258351326,0.7106977105140686,0.47486498951911926,-0.11385686695575714,0.875045657157898,0.44403088092803955,-0.07567714899778366,0.7096706628799438,0.4597833752632141,-0.1269342601299286,0.6986364722251892,0.5237221717834473,-0.11044631153345108,0.7319464683532715,0.545759916305542,-0.09262613952159882,0.8773475885391235,0.5361330509185791,-0.10036160796880722,0.7465710043907166,0.5464087724685669,-0.1344662457704544,0.7359322309494019,0.5847697257995605,-0.1221640557050705,0.7721771001815796,0.5965713262557983,-0.10613378882408142,A
0.3635958433151245,0.35790103673934937,-2.870177979730215e-07,0.3994169533252716,0.29151642322540283,-0.007818775251507759,0.4189532399177551,0.2139124572277069,-0.02128749154508114,0.4437459707260132,0.15602773427963257,-0.036823730915784836,0.47143128514289856,0.11303381621837616,-0.049127429723739624,0.3234773278236389,0.16312772035598755,-0.023983800783753395,0.3898624777793884,0.13786286115646362,-0.05477241426706314,0.40631985664367676,0.17968425154685974,-0.07423410564661026,0.39667025208473206,0.20247888565063477,-0.08621213585138321,0.30623921751976013,0.19109191000461578,-0.03582163527607918,0.38888445496559143,0.17967763543128967,-0.060502126812934875,0.39617007970809937,0.21930043399333954,-0.06711806356906891,0.377269983291626,0.23523148894309998,-0.0726533830165863,0.30261868238449097,0.2297181487083435,-0.04988187178969383,0.3847701847553253,0.22255684435367584,-0.07065197080373764,0.38728129863739014,0.25523465871810913,-0.06356450915336609,0.3668353855609894,0.2684229016304016,-0.05960443243384361,0.305812805891037,0.2733560800552368,-0.06530119478702545,0.36999648809432983,0.2697286903858185,-0.07632250338792801,0.3725874125957489,0.29386377334594727,-0.06906995922327042,0.3548636734485626,0.30530059337615967,-0.06403453648090363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.3249307870864868,0.7366836071014404,-7.957247021295188e-07,0.4115484356880188,0.5779408812522888,-0.011547504924237728,0.4529542028903961,0.40926551818847656,-0.03650571405887604,0.506130576133728,0.2894330620765686,-0.0687284767627716,0.559552788734436,0.1929488480091095,-0.0939135029911995,0.25569596886634827,0.28761595487594604,-0.030481278896331787,0.3769950270652771,0.2548295259475708,-0.09001585841178894,0.4087831676006317,0.3670401871204376,-0.12767674028873444,0.3870595097541809,0.4314810037612915,-0.15006695687770844,0.19808657467365265,0.3572722375392914,-0.057990673929452896,0.34488874673843384,0.33640795946121216,-0.11258158832788467,0.38311445713043213,0.4428234100341797,-0.12817040085792542,0.35918471217155457,0.49962756037712097,-0.1360357105731964,0.1689780354499817,0.450199156999588,-0.09021466970443726,0.30994343757629395,0.42678704857826233,-0.13775654137134552,0.3463071286678314,0.5138566493988037,-0.12141909450292587,0.31930121779441833,0.556583046913147,-0.10663899779319763,0.16033516824245453,0.551205039024353,-0.12451142072677612,0.27389639616012573,0.5222991704940796,-0.14872834086418152,0.3025156855583191,0.5752529501914978,-0.12903228402137756,0.2746070623397827,0.6044353246688843,-0.11209322512149811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
